timestamp,machine_name,temperature,pressure,vibration,humidity,power_consumption,operational_status,error_code,production_count,maintenance_log,speed
1/04/2024 14:00,3D Printer,66.49,2.79,3.13,69.78,424.27,idle,,17,,3.1
1/04/2024 14:00,Industrial Robot,69.55,7.02,3.84,54.75,338.06,active,,22,,4.78
1/04/2024 14:00,Automated Guided Vehicle (AGV),66.78,1.31,0.89,30.36,168.27,active,,64,,
1/04/2024 14:00,Smart Conveyor System,30.63,4.84,3.67,47.73,432.37,active,,9,,2.49
1/04/2024 14:00,IoT Sensor Hub,23.02,7.27,2.89,66.76,394.75,maintenance,E202,17,Software Update,
1/04/2024 14:00,Predictive Maintenance System,66.09,1.35,1.73,69.12,220.32,active,,68,,
1/04/2024 14:00,Automated Assembly Line,20.16,4.35,0.32,32.42,111.47,active,,22,,
1/04/2024 14:00,Quality Control Scanner,32.56,7.39,0.64,59.98,465.35,maintenance,E202,44,Software Update,
1/04/2024 14:00,Energy Management System,70.34,9.98,0.79,37.19,160.02,active,,2,,
1/04/2024 14:30,CNC Machine,52.13,7.44,1.48,37.46,394.41,active,,65,,2.56
1/04/2024 14:30,3D Printer,68.7,6.59,2.42,57.9,465.3,active,,88,,3.88
1/04/2024 14:30,Industrial Robot,40.23,7.54,3.56,48.27,456.33,active,,3,,2.35
1/04/2024 14:30,Automated Guided Vehicle (AGV),65.01,4.39,4.47,39.19,334.09,active,,33,,
1/04/2024 14:30,Smart Conveyor System,44.01,4.23,1.98,47.59,109.7,idle,,26,,1.25
1/04/2024 14:30,IoT Sensor Hub,40.18,8.87,1.33,46,416.03,active,,30,,
1/04/2024 14:30,Predictive Maintenance System,73.36,9.2,4.01,53.79,395.02,active,,55,,
1/04/2024 14:30,Automated Assembly Line,47.8,5.9,4.67,58.41,423.18,active,,67,,
1/04/2024 14:30,Quality Control Scanner,20.65,6.01,0.88,63.52,111.77,active,,48,,
1/04/2024 14:30,Energy Management System,32.3,3.51,0.43,39.55,225.52,active,,15,,
1/04/2024 15:00,CNC Machine,58.66,8.36,4.72,45.59,282.77,idle,,48,,4.68
1/04/2024 15:00,3D Printer,42.51,1.59,1.42,55.32,301.21,idle,,77,,0.6
1/04/2024 15:00,Industrial Robot,71.14,9.11,3.42,61.04,284.26,active,,76,,2.23
1/04/2024 15:00,Automated Guided Vehicle (AGV),29.3,5.36,2.64,50.94,299.18,active,,32,,
1/04/2024 15:00,Smart Conveyor System,62.13,1.59,3.4,57.52,488.13,active,,94,,3.77
1/04/2024 15:00,IoT Sensor Hub,50.67,5.52,4.6,58.88,174.14,idle,,15,,
1/04/2024 15:00,Predictive Maintenance System,69.79,3.32,4.29,50.83,226.25,active,,62,,
1/04/2024 15:00,Automated Assembly Line,63.92,1.51,4.42,56.28,399.98,active,,39,,
1/04/2024 15:00,Quality Control Scanner,49.68,5.38,3.41,60.25,237.33,active,,41,,
1/04/2024 15:00,Energy Management System,68.12,8.04,0.68,46.46,108.12,maintenance,E202,82,Software Update,
1/04/2024 15:30,CNC Machine,63.34,5.88,3.86,62.79,405.52,idle,,49,,2.05
1/04/2024 15:30,3D Printer,64.1,5.72,3.42,58.37,122.91,active,,5,,1.52
1/04/2024 15:30,Industrial Robot,53.22,2.65,2.09,44.43,321.35,active,,100,,3.4
1/04/2024 15:30,Automated Guided Vehicle (AGV),79.09,9.29,2.91,51.96,341.25,maintenance,E404,92,Catastrophic failure,
1/04/2024 15:30,Smart Conveyor System,46.83,8.27,1.61,67.72,299.31,maintenance,E404,59,Catastrophic failure,3.29
1/04/2024 15:30,IoT Sensor Hub,36.33,3.12,2.18,61.67,357.22,active,,30,,
1/04/2024 15:30,Predictive Maintenance System,78.88,3.78,0.23,68.48,301.67,active,,2,,
1/04/2024 15:30,Automated Assembly Line,27.48,6.16,0.18,40.67,130.06,active,,31,,
1/04/2024 15:30,Quality Control Scanner,53.03,7.68,0.16,33.72,416.14,maintenance,E202,49,Software Update,
1/04/2024 15:30,Energy Management System,34.22,5.06,1.12,64.37,347.65,active,,92,,
1/04/2024 16:00,CNC Machine,30.61,4.56,3.8,49.76,394.18,active,,59,,2.71
1/04/2024 16:00,3D Printer,49.16,1.52,4.57,58.87,455.43,active,,84,,3.77
1/04/2024 16:00,Industrial Robot,53.78,5.94,2.49,49.86,151.02,active,,94,,3.05
1/04/2024 16:00,Automated Guided Vehicle (AGV),55.04,2.19,3.66,53.8,158.5,active,,5,,
1/04/2024 16:00,Smart Conveyor System,42.19,6.99,1.29,48.44,171.4,active,,67,,4.5
1/04/2024 16:00,IoT Sensor Hub,79.11,6.52,4.23,53.81,225.58,active,,98,,
1/04/2024 16:00,Predictive Maintenance System,42.36,2.21,3.37,65.95,390.49,active,,91,,
1/04/2024 16:00,Automated Assembly Line,58.38,3.51,3.05,67.07,211.41,active,,96,,
1/04/2024 16:00,Quality Control Scanner,35.29,5.72,1.22,57.26,295.55,active,,77,,
1/04/2024 16:00,Energy Management System,79.21,5.17,3.41,40.92,476.62,active,,41,,
1/04/2024 16:30,CNC Machine,22.6,2.27,4.68,68.47,369.92,active,,20,,4.5
1/04/2024 16:30,3D Printer,65.53,9.41,0.51,63.56,430.07,active,,28,,4.32
1/04/2024 16:30,Industrial Robot,47.49,2.91,1.36,65,136.25,active,,24,,3.51
1/04/2024 16:30,Automated Guided Vehicle (AGV),28.63,1.89,1.26,54.42,277.9,active,,67,,
1/04/2024 16:30,Smart Conveyor System,34.33,3.25,4.85,67.37,126.23,active,,75,,2.04
1/04/2024 16:30,IoT Sensor Hub,69.73,8.47,1.77,57.23,119.42,active,,32,,
1/04/2024 16:30,Predictive Maintenance System,39.92,1.34,3.84,61.07,165.63,active,,83,,
1/04/2024 16:30,Automated Assembly Line,79.89,1.5,3.53,41.9,108.43,active,,98,,
1/04/2024 16:30,Quality Control Scanner,40.2,6.74,0.78,54.58,451.66,active,,89,,
1/04/2024 16:30,Energy Management System,64.33,7.36,4.41,39.98,365.82,idle,,60,,
1/04/2024 17:00,CNC Machine,28.03,1.31,4.95,42.07,484.7,maintenance,E202,90,Software Update,2.08
1/04/2024 17:00,3D Printer,59.1,8.5,2.73,57.16,403.15,active,,34,,1.03
1/04/2024 17:00,Industrial Robot,45.72,8.95,4.34,56.14,406.68,idle,,63,,4.01
1/04/2024 17:00,Automated Guided Vehicle (AGV),79.65,9.4,2.8,51.79,422.97,active,,38,,
1/04/2024 17:00,Smart Conveyor System,48.96,9.37,1.32,30.15,475.16,active,,42,,0.81
1/04/2024 17:00,IoT Sensor Hub,58.1,5.28,4.68,60.79,399.1,active,,14,,
1/04/2024 17:00,Predictive Maintenance System,62.58,9.56,4.52,69.89,479.19,active,,59,,
1/04/2024 17:00,Automated Assembly Line,30.75,3.14,2.6,48.3,149.8,active,,14,,
1/04/2024 17:00,Quality Control Scanner,49.41,1.35,1.71,41.64,219.24,idle,,84,,
1/04/2024 17:00,Energy Management System,40.75,4.85,1.29,36.16,118.46,active,,37,,
1/04/2024 17:30,CNC Machine,36.65,8.42,2.64,41.16,325.01,active,,6,,1.81
1/04/2024 17:30,3D Printer,28.94,3.26,3.73,44.7,334.19,idle,,62,,3.19
1/04/2024 17:30,Industrial Robot,71.79,2.85,2.06,40.26,100.46,active,,97,,2.02
1/04/2024 17:30,Automated Guided Vehicle (AGV),50.46,6.95,3.72,49.2,218.07,active,,47,,
1/04/2024 17:30,Smart Conveyor System,72.56,5.69,3.52,45.99,472.78,active,,71,,1.18
1/04/2024 17:30,IoT Sensor Hub,31.87,1.77,3.16,38.08,271.96,active,,79,,
1/04/2024 17:30,Predictive Maintenance System,79,9,2.57,59.77,269.2,idle,,100,,
1/04/2024 17:30,Automated Assembly Line,74.96,3.28,3.61,67.41,253,maintenance,E303,50,Part Replacement,
1/04/2024 17:30,Quality Control Scanner,48.21,9.92,3.36,69.66,222.3,active,,59,,
1/04/2024 17:30,Energy Management System,77.23,1.01,3.97,48.86,250.28,active,,94,,
1/04/2024 18:00,CNC Machine,24.79,9.39,3.54,43.69,446.61,active,,21,,1.84
1/04/2024 18:00,3D Printer,71.24,9.73,0.97,62.37,243.28,active,,68,,0.56
1/04/2024 18:00,Industrial Robot,60.31,3.8,4.03,68.92,427.57,maintenance,E404,42,Catastrophic failure,2.79
1/04/2024 18:00,Automated Guided Vehicle (AGV),64.07,9.27,4.38,62.02,494.87,active,,85,,
1/04/2024 18:00,Smart Conveyor System,61.8,9.11,1.77,42.82,366.07,active,,77,,4.52
1/04/2024 18:00,IoT Sensor Hub,51.87,6.53,2.25,34.49,400.43,active,,37,,
1/04/2024 18:00,Predictive Maintenance System,25.23,8.71,2.01,41.3,429.01,active,,41,,
1/04/2024 18:00,Automated Assembly Line,32.86,3.2,1.12,30.42,223.22,active,,1,,
1/04/2024 18:00,Quality Control Scanner,79.26,7.09,3.65,52.69,197.43,active,,47,,
1/04/2024 18:00,Energy Management System,40.5,6.42,4.19,66.84,406.87,active,,54,,
1/04/2024 18:30,CNC Machine,56.62,3.53,3.79,52.99,408.76,idle,,3,,3.37
1/04/2024 18:30,3D Printer,56.23,4.46,4.05,38.76,329.01,active,,27,,0.86
1/04/2024 18:30,Industrial Robot,67.76,3.63,3.45,50.71,474.28,active,,53,,4.33
1/04/2024 18:30,Automated Guided Vehicle (AGV),23.1,2.82,1.74,61.12,411.65,idle,,79,,
1/04/2024 18:30,Smart Conveyor System,71.76,3.01,4.36,50.67,145.03,active,,35,,2.82
1/04/2024 18:30,IoT Sensor Hub,25.64,3.68,2.73,51.61,384.06,idle,,72,,
1/04/2024 18:30,Predictive Maintenance System,29.15,9.37,2.23,53.75,200.07,idle,,29,,
1/04/2024 18:30,Automated Assembly Line,33.56,7.77,2.36,43.49,373.16,active,,38,,
1/04/2024 18:30,Quality Control Scanner,53.3,2.85,1.51,31.72,233.71,active,,50,,
1/04/2024 18:30,Energy Management System,57.03,4.17,3.23,36.44,430.9,idle,,85,,
1/04/2024 19:00,CNC Machine,75.76,7.89,3.83,30.82,128.35,active,,95,,1.2
1/04/2024 19:00,3D Printer,26.47,9.42,3.26,52.96,389.77,active,,5,,2.08
1/04/2024 19:00,Industrial Robot,29.86,7.66,4.68,32.79,437.9,active,,50,,1.06
1/04/2024 19:00,Automated Guided Vehicle (AGV),67.79,7.27,0.34,44.71,498.63,active,,77,,
1/04/2024 19:00,Smart Conveyor System,29.95,6.13,3.21,66.19,337.82,active,,95,,2.3
1/04/2024 19:00,IoT Sensor Hub,73.43,8.35,2.91,56.03,384.57,idle,,55,,
1/04/2024 19:00,Predictive Maintenance System,46.84,6.51,1.68,37.29,123.16,idle,,2,,
1/04/2024 19:00,Automated Assembly Line,78.18,7.13,0.16,55.89,137.52,active,,73,,
1/04/2024 19:00,Quality Control Scanner,74.3,3.8,1.13,45.57,378.44,idle,,87,,
1/04/2024 19:00,Energy Management System,23.04,5.93,4.65,46.91,495.77,active,,44,,
1/04/2024 19:30,CNC Machine,56.22,3.45,0.78,56.19,432.42,idle,,22,,4.53
1/04/2024 19:30,3D Printer,61.19,1.44,4.64,34.18,139.01,active,,61,,4.86
1/04/2024 19:30,Industrial Robot,79.59,9.73,1.29,59.5,125.76,active,,28,,3.84
1/04/2024 19:30,Automated Guided Vehicle (AGV),60.95,8.2,3.65,63.49,328.35,active,,53,,
1/04/2024 19:30,Smart Conveyor System,56,7.18,0.97,33.91,318.99,idle,,15,,1.65
1/04/2024 19:30,IoT Sensor Hub,21.27,3.59,4.47,30.37,106.97,active,,77,,
1/04/2024 19:30,Predictive Maintenance System,33.22,9.68,0.25,51.19,276.86,active,,83,,
1/04/2024 19:30,Automated Assembly Line,25.15,2.94,3.29,48.05,330.52,active,,11,,
1/04/2024 19:30,Quality Control Scanner,34.88,7.49,1.09,56.58,295.6,active,,89,,
1/04/2024 19:30,Energy Management System,34.09,9.03,1.19,30.95,192.84,active,,3,,
1/04/2024 20:00,CNC Machine,40.53,2.5,0.57,31.68,242.98,active,,33,,4.61
1/04/2024 20:00,3D Printer,39.99,6.79,0.34,43.16,304.97,active,,92,,2.63
1/04/2024 20:00,Industrial Robot,40.47,3,2.35,53.39,255.59,maintenance,E404,53,Catastrophic failure,2.94
1/04/2024 20:00,Automated Guided Vehicle (AGV),34.24,7.93,1.34,54.35,389.91,active,,0,,
1/04/2024 20:00,Smart Conveyor System,46.65,1.96,0.21,45.05,396.69,active,,20,,2.84
1/04/2024 20:00,IoT Sensor Hub,33.64,4.3,1.6,59.96,493.51,active,,95,,
1/04/2024 20:00,Predictive Maintenance System,21.27,5.3,4.95,38.92,224.03,active,,50,,
1/04/2024 20:00,Automated Assembly Line,57.6,7.83,3.76,34.31,312.8,active,,86,,
1/04/2024 20:00,Quality Control Scanner,35.16,7.81,1.3,31.13,338.08,active,,77,,
1/04/2024 20:00,Energy Management System,50.76,1.34,1.85,52.16,205.83,active,,42,,
1/04/2024 20:30,CNC Machine,71.92,3.77,4.32,58.91,358.3,active,,6,,1.79
1/04/2024 20:30,3D Printer,70.26,5.62,3.84,69.57,104.41,active,,2,,3.42
1/04/2024 20:30,Industrial Robot,79.16,6.03,4.33,46.11,457.12,active,,26,,2.86
1/04/2024 20:30,Automated Guided Vehicle (AGV),26.88,1.77,1.95,36.24,227.23,active,,87,,
1/04/2024 20:30,Smart Conveyor System,53.44,7.49,3.53,43.86,180.06,active,,66,,1.3
1/04/2024 20:30,IoT Sensor Hub,34.25,3.62,4.64,68.97,136.18,active,,51,,
1/04/2024 20:30,Predictive Maintenance System,76.96,8.93,2.48,49.87,353.88,active,,87,,
1/04/2024 20:30,Automated Assembly Line,58.62,2.8,3.79,56.3,173.41,maintenance,E101,6,Routine Check,
1/04/2024 20:30,Quality Control Scanner,24.76,2.78,4.78,33.76,459.11,active,,71,,
1/04/2024 20:30,Energy Management System,79.54,8.49,4.09,38.66,111.97,active,,59,,
1/04/2024 21:00,CNC Machine,31.5,4.6,0.38,44.11,380.27,active,,3,,3.25
1/04/2024 21:00,3D Printer,62.35,9.22,2.16,61.73,458.18,active,,55,,2.97
1/04/2024 21:00,Industrial Robot,49.73,6.94,0.7,30.44,210.09,active,,69,,1.28
1/04/2024 21:00,Automated Guided Vehicle (AGV),40.62,8.3,3.16,68.11,268.06,idle,,7,,
1/04/2024 21:00,Smart Conveyor System,64.51,5.48,1.18,66.45,133.36,active,,80,,2.44
1/04/2024 21:00,IoT Sensor Hub,22.28,3.6,3.53,31.77,485.15,active,,44,,
1/04/2024 21:00,Predictive Maintenance System,29.66,8.92,3.1,39.89,275.49,active,,2,,
1/04/2024 21:00,Automated Assembly Line,69.93,1.08,0.32,35.83,218.28,active,,48,,
1/04/2024 21:00,Quality Control Scanner,43.96,5.32,4.83,48.3,293.04,maintenance,E101,43,Routine Check,
1/04/2024 21:00,Energy Management System,49.03,2.44,0.64,58.14,334.34,active,,3,,
1/04/2024 21:30,CNC Machine,26.67,1.08,0.39,48.93,375.91,active,,60,,0.98
1/04/2024 21:30,3D Printer,76.58,9.12,3.48,53.45,157.6,active,,82,,4.89
1/04/2024 21:30,Industrial Robot,34.65,3.45,0.21,58.09,146.14,active,,68,,4.26
1/04/2024 21:30,Automated Guided Vehicle (AGV),62.1,7.22,0.21,30,378.56,idle,,87,,
1/04/2024 21:30,Smart Conveyor System,46.25,1.32,1.36,55.43,234.93,active,,76,,3.47
1/04/2024 21:30,IoT Sensor Hub,43.13,8.51,0.69,31,194.91,active,,34,,
1/04/2024 21:30,Predictive Maintenance System,67.37,6.67,0.11,46.72,378.43,active,,30,,
1/04/2024 21:30,Automated Assembly Line,23.04,9.01,4.28,48.83,132.52,active,,59,,
1/04/2024 21:30,Quality Control Scanner,47.68,2.8,1.34,62.34,432.7,active,,64,,
1/04/2024 21:30,Energy Management System,49.98,5.24,1.91,32.07,380.3,active,,60,,
1/04/2024 22:00,CNC Machine,55.21,4.37,3.88,53.93,214.97,active,,65,,0.61
1/04/2024 22:00,3D Printer,29.01,4.8,2.18,60.03,284.88,active,,97,,1.73
1/04/2024 22:00,Industrial Robot,42.72,8.86,4.97,59.63,124.68,active,,30,,1.45
1/04/2024 22:00,Automated Guided Vehicle (AGV),29.14,9.62,3.73,47.66,373.28,active,,45,,
1/04/2024 22:00,Smart Conveyor System,54.87,4.62,0.94,42.57,162.32,active,,8,,3.25
1/04/2024 22:00,IoT Sensor Hub,40.11,1.27,0.47,30.39,181.78,active,,6,,
1/04/2024 22:00,Predictive Maintenance System,41.46,2.44,4.58,52.64,281.4,active,,13,,
1/04/2024 22:00,Automated Assembly Line,61.89,3.23,2,66.86,354.5,maintenance,E202,65,Software Update,
1/04/2024 22:00,Quality Control Scanner,21.52,6.88,1.77,41.99,446.39,active,,29,,
1/04/2024 22:00,Energy Management System,61.03,4.44,4.1,35.23,484.62,active,,73,,
1/04/2024 22:30,CNC Machine,23.37,5.97,4.3,38.81,331.87,active,,29,,4.61
1/04/2024 22:30,3D Printer,22.82,1.8,4.82,33.1,320.52,idle,,0,,2.57
1/04/2024 22:30,Industrial Robot,48.33,4.47,0.2,60.83,279.06,active,,87,,3.47
1/04/2024 22:30,Automated Guided Vehicle (AGV),51.53,4.99,4.56,69.83,175.28,active,,2,,
1/04/2024 22:30,Smart Conveyor System,56.65,6.82,3.75,49.45,404.33,active,,74,,3.08
1/04/2024 22:30,IoT Sensor Hub,39.14,6.45,3.98,42.42,445.32,idle,,85,,
1/04/2024 22:30,Predictive Maintenance System,26.06,9.16,0.43,31.04,316.54,active,,21,,
1/04/2024 22:30,Automated Assembly Line,48.06,8.85,0.7,30.38,111.25,active,,59,,
1/04/2024 22:30,Quality Control Scanner,35.86,8.95,1.7,67.04,469.9,active,,62,,
1/04/2024 22:30,Energy Management System,58,9.16,2.16,52.9,350.58,idle,,7,,
1/04/2024 23:00,CNC Machine,33.44,4.19,2.2,41.92,162.26,active,,54,,2.34
1/04/2024 23:00,3D Printer,22.83,8.16,4.26,58.7,140.02,active,,84,,3.21
1/04/2024 23:00,Industrial Robot,72.7,9.27,0.84,68.48,162.72,active,,20,,4.48
1/04/2024 23:00,Automated Guided Vehicle (AGV),73.24,9.51,0.33,38.44,403.03,idle,,45,,
1/04/2024 23:00,Smart Conveyor System,44.56,4.61,1.07,42.31,129.44,active,,9,,2.1
1/04/2024 23:00,IoT Sensor Hub,60.34,8.38,2.47,60.7,297.14,active,,69,,
1/04/2024 23:00,Predictive Maintenance System,59.51,1.06,1.66,68.13,441.78,active,,11,,
1/04/2024 23:00,Automated Assembly Line,75.06,6.48,0.71,34.41,313.57,maintenance,E202,71,Software Update,
1/04/2024 23:00,Quality Control Scanner,36.05,8.43,1.01,30.91,366.36,maintenance,E101,41,Routine Check,
1/04/2024 23:00,Energy Management System,60.53,4.89,4.67,42.06,242.66,active,,94,,
1/04/2024 23:30,CNC Machine,62.52,7.93,1.99,58,354.66,active,,29,,1.83
1/04/2024 23:30,3D Printer,39.56,6.39,3.03,42.95,279.95,active,,72,,3.69
1/04/2024 23:30,Industrial Robot,59.98,9.8,3.99,48.48,455.02,active,,60,,3.48
1/04/2024 23:30,Automated Guided Vehicle (AGV),32.66,5.47,3.33,33.29,317.47,active,,95,,
1/04/2024 23:30,Smart Conveyor System,48.98,1.65,0.86,54.94,434.26,active,,51,,4.26
1/04/2024 23:30,IoT Sensor Hub,41,6.95,4.82,60.82,352.73,active,,35,,
1/04/2024 23:30,Predictive Maintenance System,35.23,7.27,0.51,53.71,241.63,active,,66,,
1/04/2024 23:30,Automated Assembly Line,35.78,8.01,2.19,54.32,418.12,idle,,68,,
1/04/2024 23:30,Quality Control Scanner,56.1,5.06,0.76,67.83,460.73,active,,14,,
1/04/2024 23:30,Energy Management System,26.4,3.58,3.79,60.32,143.48,idle,,100,,
2/04/2024 0:00,CNC Machine,57.11,3.31,0.31,30.2,133.6,active,,30,,3.84
2/04/2024 0:00,3D Printer,76.18,1.16,0.22,69.96,398.28,active,,2,,3.62
2/04/2024 0:00,Industrial Robot,37.18,7.16,2.58,58.61,397.96,active,,9,,3.92
2/04/2024 0:00,Automated Guided Vehicle (AGV),31.53,5.27,0.42,59.44,294.01,active,,69,,
2/04/2024 0:00,Smart Conveyor System,72.29,2.11,2.62,48.79,489.37,active,,85,,4.85
2/04/2024 0:00,IoT Sensor Hub,44.14,6.63,0.33,58.03,478.54,active,,5,,
2/04/2024 0:00,Predictive Maintenance System,26.77,3.63,4.57,46.08,319.11,active,,20,,
2/04/2024 0:00,Automated Assembly Line,31.1,1.65,2.37,69.22,192.6,active,,4,,
2/04/2024 0:00,Quality Control Scanner,53.1,1.3,4.81,44.82,220.78,active,,22,,
2/04/2024 0:00,Energy Management System,77.79,3.68,0.35,35.81,406.21,active,,30,,
2/04/2024 0:30,CNC Machine,65.82,2.6,4.65,56.32,448.37,active,,68,,2.95
2/04/2024 0:30,3D Printer,31.25,4.69,3.69,56.92,251.71,active,,42,,2.67
2/04/2024 0:30,Industrial Robot,46.03,9.88,0.97,62.79,498.14,idle,,43,,3.52
2/04/2024 0:30,Automated Guided Vehicle (AGV),77.19,5.28,4.1,36.01,401.04,active,,16,,
2/04/2024 0:30,Smart Conveyor System,25.61,8.54,0.37,57.18,361.15,active,,89,,1.67
2/04/2024 0:30,IoT Sensor Hub,20.15,8.21,4.53,49.07,253.27,active,,44,,
2/04/2024 0:30,Predictive Maintenance System,58.22,6.82,3.58,54.88,301.07,active,,73,,
2/04/2024 0:30,Automated Assembly Line,75.86,3.55,2.65,54.47,236.56,active,,56,,
2/04/2024 0:30,Quality Control Scanner,59.86,2.67,0.99,48.47,258.81,idle,,32,,
2/04/2024 0:30,Energy Management System,20.32,3.59,3.96,50.7,166.87,active,,21,,
2/04/2024 1:00,CNC Machine,73.28,3.41,3.93,51.96,300.03,idle,,5,,3.37
2/04/2024 1:00,3D Printer,45.23,6.46,1.75,67.1,184.38,active,,38,,2.15
2/04/2024 1:00,Industrial Robot,70.14,8.55,0.75,51.18,103.19,active,,83,,2.89
2/04/2024 1:00,Automated Guided Vehicle (AGV),74.86,1.44,0.27,53.73,455.8,active,,25,,
2/04/2024 1:00,Smart Conveyor System,39.9,6.11,1.93,36.07,140.39,active,,33,,4.81
2/04/2024 1:00,IoT Sensor Hub,34.39,2.17,3.2,65.16,171.45,active,,31,,
2/04/2024 1:00,Predictive Maintenance System,64.35,5.42,3.63,34.09,119.15,idle,,85,,
2/04/2024 1:00,Automated Assembly Line,40.91,1.56,2.19,34.53,288.23,active,,7,,
2/04/2024 1:00,Quality Control Scanner,70.63,4.19,0.95,31.43,180.54,active,,5,,
2/04/2024 1:00,Energy Management System,21.18,2.21,1,39.91,158.66,maintenance,E202,60,Software Update,
2/04/2024 1:30,CNC Machine,67.84,6.85,3.46,69.19,246.6,active,,58,,1.5
2/04/2024 1:30,3D Printer,23.08,1.74,2.73,57.81,203.72,active,,80,,4.4
2/04/2024 1:30,Industrial Robot,34.29,1.61,4.31,59.3,133.05,active,,80,,3.37
2/04/2024 1:30,Automated Guided Vehicle (AGV),52.22,4.38,2.43,45.98,499.74,active,,95,,
2/04/2024 1:30,Smart Conveyor System,69.74,3.44,0.8,64.12,254.59,active,,60,,3
2/04/2024 1:30,IoT Sensor Hub,66.24,9.07,1.26,40.7,456.86,active,,40,,
2/04/2024 1:30,Predictive Maintenance System,39.54,5.83,4.96,40.58,461.7,active,,22,,
2/04/2024 1:30,Automated Assembly Line,48.96,2.37,0.94,62.42,380.41,active,,4,,
2/04/2024 1:30,Quality Control Scanner,30.48,2.69,4.69,64.36,269.64,active,,75,,
2/04/2024 1:30,Energy Management System,28.36,2.23,0.55,53.76,209.89,idle,,68,,
2/04/2024 2:00,CNC Machine,57.05,7.89,3.41,35.12,263.91,active,,36,,4.06
2/04/2024 2:00,3D Printer,48.46,7.47,3.31,48.26,434.51,active,,87,,4.04
2/04/2024 2:00,Industrial Robot,43.46,5.35,1.49,54.18,482.23,active,,97,,4.79
2/04/2024 2:00,Automated Guided Vehicle (AGV),32.04,8.38,2.34,65.16,188.08,active,,82,,
2/04/2024 2:00,Smart Conveyor System,64.59,5.71,2.52,30.83,192.79,active,,14,,3.14
2/04/2024 2:00,IoT Sensor Hub,25.62,9.42,1.28,43,225.25,maintenance,E404,30,Catastrophic failure,
2/04/2024 2:00,Predictive Maintenance System,74.44,5.78,1.08,33.85,253.33,active,,54,,
2/04/2024 2:00,Automated Assembly Line,50.35,6.8,3.02,67.58,436.81,active,,14,,
2/04/2024 2:00,Quality Control Scanner,69.36,9.48,0.47,59.69,464.19,active,,46,,
2/04/2024 2:00,Energy Management System,25.19,3.12,2.86,51.65,388.21,idle,,62,,
2/04/2024 2:30,CNC Machine,27.13,1.76,1.96,62.21,329.02,idle,,51,,2.08
2/04/2024 2:30,3D Printer,33.49,3.76,2.7,32.48,273.17,active,,62,,4.62
2/04/2024 2:30,Industrial Robot,57.15,4.06,1.9,31.25,444.44,active,,44,,4.42
2/04/2024 2:30,Automated Guided Vehicle (AGV),20.82,9.09,1.68,67.71,378.49,active,,51,,
2/04/2024 2:30,Smart Conveyor System,24.58,3.98,3.88,57.69,401,active,,49,,4.03
2/04/2024 2:30,IoT Sensor Hub,26.71,9.06,1.46,53.32,309.79,active,,62,,
2/04/2024 2:30,Predictive Maintenance System,29.84,3.87,0.66,41.99,468.92,active,,71,,
2/04/2024 2:30,Automated Assembly Line,76.26,8.86,4.75,43.58,310.19,idle,,73,,
2/04/2024 2:30,Quality Control Scanner,77.34,6.95,0.8,41.13,399.14,active,,14,,
2/04/2024 2:30,Energy Management System,40.42,3.47,2.73,54.95,125.06,active,,39,,
2/04/2024 3:00,CNC Machine,23.88,8.23,2.49,38,333.45,active,,70,,4.12
2/04/2024 3:00,3D Printer,38.59,2.47,1.29,43.74,326.36,active,,57,,2.38
2/04/2024 3:00,Industrial Robot,50.55,8.53,3.59,69.67,162.95,maintenance,E101,86,Routine Check,1.27
2/04/2024 3:00,Automated Guided Vehicle (AGV),36.2,1.02,1.88,62.69,356.14,active,,41,,
2/04/2024 3:00,Smart Conveyor System,68.83,1.72,2.1,32.89,431.35,idle,,7,,3.73
2/04/2024 3:00,IoT Sensor Hub,74.22,5.58,0.67,41.82,111.76,maintenance,E101,80,Routine Check,
2/04/2024 3:00,Predictive Maintenance System,48.29,4.35,2.23,65.71,489.62,active,,70,,
2/04/2024 3:00,Automated Assembly Line,52.58,8.71,2.11,37.89,275.76,idle,,19,,
2/04/2024 3:00,Quality Control Scanner,74.52,7.04,2.81,50.17,372.14,active,,61,,
2/04/2024 3:00,Energy Management System,48.44,9.61,4.16,56.77,333.18,idle,,74,,
2/04/2024 3:30,CNC Machine,68.16,2.98,2.25,48.35,348.67,idle,,3,,3.59
2/04/2024 3:30,3D Printer,45.03,8.35,4.36,41.05,422.46,maintenance,E404,13,Catastrophic failure,4.84
2/04/2024 3:30,Industrial Robot,39.17,9.68,2.21,51.97,259.79,idle,,83,,2.77
2/04/2024 3:30,Automated Guided Vehicle (AGV),32.43,1.42,2.79,59.38,402.8,active,,100,,
2/04/2024 3:30,Smart Conveyor System,62.57,1.03,2.29,53.51,379.28,active,,76,,4.91
2/04/2024 3:30,IoT Sensor Hub,75.57,7.35,3.43,63.64,238.55,active,,7,,
2/04/2024 3:30,Predictive Maintenance System,23.32,1.19,0.64,47.42,351.45,active,,34,,
